rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2025-08-29,MA,MASTERCARD INC CLASS A,Financials,0.5,5.588137751153921,0.7517598655462244,early_scout,preferred_final_label,-0.05026700147030794,-0.05026700147030794,-0.05026700147030794,-0.02513350073515397,-0.02513350073515397,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2025-09-30,0.5287072930558187,0.146875,neutral,1,concentrated_alpha
2025-09-30,WDC,WESTERN DIGITAL CORP,Information Technology,0.5,4.1338050141996465,0.5361942675750717,future_winner,monster_extreme_early,0.2867660794869311,0.2867660794869311,0.2867660794869311,0.14338303974346556,0.14338303974346556,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2025-10-31,0.635235805627804,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2025-10-31,MU,MICRON TECHNOLOGY INC,Information Technology,0.5,5.190539574380819,0.6237659711328807,future_winner,monster_extreme_early,-0.006798350919157037,-0.006798350919157037,-0.006798350919157037,-0.0033991754595785184,-0.0033991754595785184,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2025-11-28,0.647331059359971,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2025-11-28,PLNT,PLANET FITNESS INC CLASS A,Consumer Discretionary,0.5,2.1642890542362476,0.5764266587710706,early_scout,preferred_final_label,-0.014046439698242486,-0.014046439698242486,-0.014046439698242486,-0.007023219849121243,-0.007023219849121243,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2025-12-31,0.48654844649096507,0.0,neutral,1,concentrated_alpha
2025-12-31,EXPE,EXPEDIA GROUP INC,Consumer Discretionary,0.5,5.2972233891679545,0.6312175161876279,future_winner,preferred_final_label,-0.04787634051917833,-0.04787634051917833,-0.04787634051917833,-0.023938170259589164,-0.023938170259589164,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2026-01-30,0.5621563437703692,0.10833333333333334,neutral,1,concentrated_alpha
2026-01-30,SYY,SYSCO CORP,Consumer Staples,0.5,3.3305901696463813,0.6770178767051738,early_scout,preferred_final_label,0.0802425208146933,0.0802425208146933,0.0802425208146933,0.04012126040734665,0.04012126040734665,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2026-02-27,0.49421427492932274,0.0,neutral,1,concentrated_alpha
2026-02-27,PR,PERMIAN RESOURCES CORP CLASS A,Energy,0.5,3.759125484583116,0.7198747218852063,early_scout,preferred_final_label,0.10912317843957475,0.10912317843957475,0.10912317843957475,0.054561589219787376,0.054561589219787376,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2026-03-31,0.5670590490082422,0.325,neutral,1,concentrated_alpha
2026-03-31,PR,PERMIAN RESOURCES CORP CLASS A,Energy,0.5,4.2227952567852665,0.7509117017800566,early_scout,preferred_final_label,0.023900537606999617,0.023900537606999617,0.023900537606999617,0.011950268803499808,0.011950268803499808,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2026-04-30,0.5816795585487446,0.325,promote_monster_early,1,concentrated_alpha
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.555295149127882,0.7620455660077448,early_scout,preferred_final_label,0.07223968150175697,0.07223968150175697,0.07223968150175697,0.036119840750878485,0.036119840750878485,hold,hold,-0.08,True,1,winner_take_all,initial_rebalance,1,2019-06-28,0.5605239235021784,0.13333333333333333,neutral,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.410289336409844,0.7726490846701453,early_scout,preferred_final_label,0.015825227504955297,0.015825227504955297,0.015825227504955297,0.007912613752477649,0.007912613752477649,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2019-07-31,0.5772920099354546,0.13333333333333333,neutral,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.827477851740255,0.7735862526929405,early_scout,preferred_final_label,0.008876038643346629,0.008876038643346629,0.008876038643346629,0.004438019321673314,0.004438019321673314,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2019-08-30,0.5684324654699575,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.967660547255378,0.7557482985128245,early_scout,preferred_final_label,-0.04154645190480499,-0.04154645190480499,-0.04154645190480499,-0.020773225952402496,-0.020773225952402496,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2019-09-30,0.5585063972799775,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,LRCX,LAM RESEARCH CORP,Information Technology,0.5,4.445584304769982,0.7362640834096156,early_scout,preferred_final_label,0.17519295226419218,0.17519295226419218,0.17519295226419218,0.08759647613209609,0.08759647613209609,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2019-10-31,0.5595101345103238,0.2416666666666667,neutral,1,concentrated_alpha
2019-10-31,V,VISA INC CLASS A,Financials,0.5,5.648230162767062,0.7796381079888286,early_scout,preferred_final_label,0.024529787290964,0.024529787290964,0.024529787290964,0.012264893645482,0.012264893645482,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2019-11-29,0.4933789659542253,0.146875,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.60485251481367,0.7998952338006302,early_scout,preferred_final_label,0.033965488505989905,0.033965488505989905,0.033965488505989905,0.016982744252994952,0.016982744252994952,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2019-12-31,0.5400440877238288,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,3.738153517000658,0.7234430060464713,early_scout,monster_extreme_early,0.0142671789840354,0.0142671789840354,0.0142671789840354,0.0071335894920177,0.0071335894920177,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-01-31,0.6556791393007608,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,7.054606631835766,0.8068692634243106,early_scout,preferred_final_label,-0.062452781452704165,-0.062452781452704165,-0.062452781452704165,-0.031226390726352082,-0.031226390726352082,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-02-28,0.533817013622515,0.13333333333333333,neutral,1,concentrated_alpha
2020-02-28,MA,MASTERCARD INC CLASS A,Financials,0.5,6.8505999308555525,0.7833875289157415,early_scout,preferred_final_label,-0.08,-0.2273411566958896,-0.08,-0.04,-0.1136705783479448,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2020-03-31,0.4157604497512131,0.146875,neutral,1,concentrated_alpha
2020-03-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.185100057644693,0.7571163864226564,early_scout,preferred_final_label,0.1653048539137285,0.1653048539137285,0.1653048539137285,0.08265242695686426,0.08265242695686426,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-04-30,0.3076569199696767,0.29270833333333335,neutral,1,concentrated_alpha
2020-04-30,AMZN,AMAZON.COM INC,Consumer Discretionary,0.5,5.490702374678124,0.5976151663011973,future_winner,monster_extreme_early,0.04758648889297512,0.04758648889297512,0.04758648889297512,0.02379324444648756,0.02379324444648756,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-05-29,0.6480408593649462,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-05-29,SE,Sea Limited,Internet,0.5,3.7038197708080083,0.5486357562423538,future_winner,monster_extreme_early,0.35214780598701667,0.35214780598701667,0.35214780598701667,0.17607390299350834,0.17607390299350834,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-06-30,0.622365990071273,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-06-30,NOW,SERVICENOW INC,Information Technology,0.5,6.155788426044786,0.653245280340699,future_winner,monster_extreme_early,0.09457801615219186,0.09457801615219186,0.09457801615219186,0.04728900807609593,0.04728900807609593,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-07-31,0.6437145473922583,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-07-31,MELI,MercadoLibre,Internet,0.5,3.5510133859546165,0.5047698207704419,future_winner,monster_extreme_early,0.06667615749185263,0.06667615749185263,0.06667615749185263,0.033338078745926314,0.033338078745926314,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-08-31,0.621431839221699,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-08-31,META,META PLATFORMS INC CLASS A,Communication,0.5,5.469044641692603,0.6364869692891018,future_winner,monster_extreme_early,-0.08,-0.09962341844148648,-0.08,-0.04,-0.04981170922074324,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2020-09-30,0.6416081016572924,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2020-09-30,BIO,BIO RAD LABORATORIES INC CLASS A,Health Care,0.5,3.4780341883826322,0.7110184416281117,early_scout,preferred_final_label,0.14601590400837772,0.14601590400837772,0.14601590400837772,0.07300795200418886,0.07300795200418886,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-10-30,0.537806758124593,0.13333333333333333,neutral,1,concentrated_alpha
2020-10-30,CPRT,COPART INC,Industrials,0.5,3.338908983098299,0.7216517124120687,early_scout,preferred_final_label,0.03663984287947386,0.03663984287947386,0.03663984287947386,0.01831992143973693,0.01831992143973693,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-11-30,0.5120878798423977,0.0,neutral,1,concentrated_alpha
2020-11-30,LRCX,LAM RESEARCH CORP,Information Technology,0.5,5.137706733101648,0.7685234749623607,early_scout,preferred_final_label,0.04198389472094477,0.04198389472094477,0.04198389472094477,0.020991947360472385,0.020991947360472385,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2020-12-31,0.5959204445509267,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,5.60785900569471,0.7427969967662467,early_scout,preferred_final_label,0.02697903875050489,0.02697903875050489,0.02697903875050489,0.013489519375252446,0.013489519375252446,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-01-29,0.5155546624501177,0.2416666666666667,neutral,1,concentrated_alpha
2021-01-29,AMAT,APPLIED MATERIAL INC,Information Technology,0.5,6.62915937850725,0.6518992248775144,future_winner,preferred_final_label,0.22327471348939065,0.22327471348939065,0.22327471348939065,0.11163735674469533,0.11163735674469533,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-02-26,0.5261105250993905,0.10833333333333334,neutral,1,concentrated_alpha
2021-02-26,LRCX,LAM RESEARCH CORP,Information Technology,0.5,5.030369478735334,0.7103259447965309,early_scout,preferred_final_label,0.06270646722627404,0.06270646722627404,0.06270646722627404,0.03135323361313702,0.03135323361313702,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-03-31,0.5703366882830397,0.2416666666666667,neutral,1,concentrated_alpha
2021-03-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,5.378429843844817,0.7648406951707857,early_scout,preferred_final_label,0.029514238344531485,0.029514238344531485,0.029514238344531485,0.014757119172265742,0.014757119172265742,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-04-30,0.5595900335635547,0.2416666666666667,neutral,1,concentrated_alpha
2021-04-30,NVDA,NVIDIA CORP,Information Technology,0.5,6.645316625915079,0.7803468876251619,early_scout,preferred_final_label,0.07570258418479314,0.07570258418479314,0.07570258418479314,0.03785129209239657,0.03785129209239657,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-05-28,0.5133004101651177,0.13333333333333333,neutral,1,concentrated_alpha
2021-05-28,CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,0.5,5.6768154618296265,0.6616241420045231,early_scout,preferred_final_label,0.12440086370093084,0.12440086370093084,0.12440086370093084,0.06220043185046542,0.06220043185046542,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-06-30,0.4320015974890836,0.26875000000000004,neutral,1,concentrated_alpha
2021-06-30,NET,CLOUDFLARE INC CLASS A,Information Technology,0.5,4.79089808058539,0.6390621992879981,early_scout,preferred_final_label,0.12518864757609816,0.12518864757609816,0.12518864757609816,0.06259432378804908,0.06259432378804908,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-07-30,0.4984631825988753,0.2416666666666667,neutral,1,concentrated_alpha
2021-07-30,MA,MASTERCARD INC CLASS A,Financials,0.5,5.237652018311533,0.750820443452896,early_scout,preferred_final_label,-0.08,-0.10768017077657588,-0.08,-0.04,-0.05384008538828794,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2021-08-31,0.5244090228592123,0.013541666666666667,neutral,1,concentrated_alpha
2021-08-31,DXCM,DEXCOM INC,Health Care,0.5,3.382129112486,0.6516492402383063,early_scout,preferred_final_label,0.03699942051602756,0.03699942051602756,0.03699942051602756,0.01849971025801378,0.01849971025801378,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-09-30,0.5829754279938673,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2021-09-30,PANW,PALO ALTO NETWORKS INC,Information Technology,0.5,5.135703725062208,0.7352046211661334,early_scout,preferred_final_label,0.06238943625517246,0.06238943625517246,0.06238943625517246,0.03119471812758623,0.03119471812758623,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-10-29,0.5338309609294655,0.10833333333333334,neutral,1,concentrated_alpha
2021-10-29,MDB,MONGODB INC CLASS A,Information Technology,0.5,5.07235916344389,0.6823156154264637,early_scout,preferred_final_label,-0.038295734800200765,-0.038295734800200765,-0.038295734800200765,-0.019147867400100382,-0.019147867400100382,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-11-30,0.5570124727598956,0.325,neutral,1,concentrated_alpha
2021-11-30,SAIA,SAIA INC,Industrials,0.5,2.43603409768702,0.6150983004780621,early_scout,preferred_final_label,-0.011778556680404728,-0.011778556680404728,-0.011778556680404728,-0.005889278340202364,-0.005889278340202364,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2021-12-31,0.4977750634768425,0.10833333333333334,neutral,1,concentrated_alpha
2021-12-31,V,VISA INC CLASS A,Financials,0.5,5.288258216917455,0.6423422011993589,early_scout,preferred_final_label,0.043122579992054044,0.043122579992054044,0.043122579992054044,0.021561289996027022,0.021561289996027022,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-01-31,0.31205621653948756,0.20104166666666667,neutral,1,concentrated_alpha
2022-01-31,KLAC,KLA CORP,Information Technology,0.5,5.653532003228186,0.730617404645084,early_scout,preferred_final_label,-0.08,-0.10852084254124883,-0.08,-0.04,-0.054260421270624415,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2022-02-28,0.3587413452985441,0.013541666666666667,neutral,1,concentrated_alpha
2022-02-28,WMB,WILLIAMS INC,Energy,0.5,1.7947948206586544,0.4554688482293261,future_winner,monster_extreme_early,0.07730266019492227,0.07730266019492227,0.07730266019492227,0.038651330097461134,0.038651330097461134,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-03-31,0.6465926155234674,0.13333333333333333,promote_monster_early,1,concentrated_alpha
2022-03-31,FCX,FREEPORT MCMORAN INC,Materials,0.5,4.186433504892944,0.5297195556639718,future_winner,monster_extreme_early,-0.08,-0.1967681729364389,-0.08,-0.04,-0.09838408646821944,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2022-04-29,0.6252177113694967,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2022-04-29,BLDR,BUILDERS FIRSTSOURCE INC,Industrials,0.5,2.895776086833201,0.6270841157365585,early_scout,preferred_final_label,0.06575965764359593,0.06575965764359593,0.06575965764359593,0.03287982882179796,0.03287982882179796,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-05-31,0.2891273465799423,0.29270833333333335,neutral,1,concentrated_alpha
2022-05-31,VLO,VALERO ENERGY CORP,Energy,0.5,4.9040529107138395,0.5584967509659162,future_winner,monster_extreme_early,-0.08,-0.1729455656016956,-0.08,-0.04,-0.0864727828008478,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2022-06-30,0.6331537685668792,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2022-06-30,NOW,SERVICENOW INC,Information Technology,0.5,5.092735098799243,0.6448597289460903,early_scout,preferred_final_label,-0.07567434711873611,-0.07567434711873611,-0.07567434711873611,-0.037837173559368054,-0.037837173559368054,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-07-29,0.28583415785228966,0.15937500000000002,neutral,1,concentrated_alpha
2022-07-29,KLAC,KLA CORP,Information Technology,0.5,3.9072906859484045,0.6575060802088557,early_scout,preferred_final_label,-0.08,-0.11846593371584457,-0.08,-0.04,-0.05923296685792229,risk_exit,hard_stop,-0.08,True,1,winner_take_all,rebalance,1,2022-08-31,0.39446377120340287,0.013541666666666667,neutral,1,concentrated_alpha
2022-08-31,DKS,DICKS SPORTING INC,Consumer Discretionary,0.5,3.4658622775596104,0.6797763320445974,early_scout,preferred_final_label,0.010692085931056194,0.010692085931056194,0.010692085931056194,0.005346042965528097,0.005346042965528097,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-09-30,0.37266011365279594,0.24375000000000002,neutral,1,concentrated_alpha
2022-09-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.5,3.8683805043678485,0.7243633183816262,early_scout,preferred_final_label,0.1834335085733778,0.1834335085733778,0.1834335085733778,0.0917167542866889,0.0917167542866889,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-10-31,0.44722461347774356,0.013541666666666667,neutral,1,concentrated_alpha
2022-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.5,3.603967091232028,0.6741269916976311,early_scout,preferred_final_label,0.0364336785581898,0.0364336785581898,0.0364336785581898,0.0182168392790949,0.0182168392790949,hold,hold,-0.08,True,1,winner_take_all,rebalance,1,2022-11-30,0.5516068250490724,0.2416666666666667,neutral,1,concentrated_alpha
