ticker,Name,sector,industry_group,source_universe,selected_main_current,selected_concentrated_current,current_main_weight,current_concentrated_weight,decision_bucket,selection_pressure_score,score,concentrated_score,portfolio_monster_early_score,portfolio_future_winner_engine_score,portfolio_early_scout_engine_score,relative_strength_composite,oneil_leadership_score,portfolio_candidate_minimum_pass,portfolio_candidate_gate_label,portfolio_risk_entry_block_score,portfolio_stale_mega_leader_score,portfolio_stale_leader_reason,portfolio_defensive_rotation_action,entry_quality_score,concentrated_entry_quality_gate_pass,selection_confirmation_score,trend_template_full,breakout_setup_quality_score,price_above_ma50,price_above_ma200,market_cap_live,dollar_vol_20d,sales_growth_yoy,eps_growth_yoy,revenues_ttm,months_held_main,first_held_main,last_held_main,months_held_concentrated,first_held_concentrated,last_held_concentrated
VZ,VERIZON COMMUNICATIONS INC,Communication,Communication Equipment,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6583828382838284,4.022390938481809,,0.5953591950545045,0.4884116118194159,0.3349570097343982,,1.12,True,future_relaxed,0.0,0.0,,promote_monster_early,0.467265519786477,,1.0,1.0,0.7359885940279746,1.0,1.0,,1346412168.8243866,0.0,,138191000000.0,1,2026-02-27,2026-02-27,0,,
CIEN,CIENA CORP,Information Technology,Communication Equipment,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,not_selected_low_priority,0.6465511551155115,2.9949671665954893,,0.5622971160959591,0.6656161388841544,0.5984812990993715,,0.7466666666666668,True,future_relaxed,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.4788318772256697,1.0,1.0,,1292330851.1099243,0.1879353566851933,,4769507000.0,0,,,4,2020-12-31,2021-03-31
ATO,ATMOS ENERGY CORP,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6332013201320132,3.1401500157954683,,0.5205742643495188,0.4728238105567607,0.3444081407147568,,0.4828484486963466,True,future_relaxed,0.0,0.0,,neutral,0.7968480928513972,,1.0,1.0,0.6294966598873225,1.0,1.0,,210990708.34709167,0.1290621525516142,0.0,4702755000.0,8,2022-01-31,2026-02-27,4,2020-01-31,2022-03-31
DTM,DT MIDSTREAM INC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6287211221122112,2.5544553935384773,,0.5446030808747228,0.5491329695997129,0.4030590230213496,,0.2966742784186251,True,future_relaxed,0.1333333333333333,0.0,,neutral,0.494090853597634,,1.0,1.0,0.4710720377919563,1.0,1.0,,121042788.92585754,0.2670744138634047,,1243000000.0,8,2022-10-31,2026-02-27,7,2022-10-31,2024-07-31
CNQ,Canadian Natural Resources,Energy,Oil Gas & Consumable Fuels,adr_whitelist,False,False,0.0,0.0,not_selected_low_priority,0.6269884488448846,2.137951639919594,,0.5828323166296704,0.6223779636308,0.5776098898078659,,0.5340137011535254,True,adr_global_alpha_fallback,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.5251016388442359,1.0,1.0,,636884564.5054245,,,44167000000.0,0,,,0,,
OKE,ONEOK INC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.6261386138613863,2.1672409846277003,,0.5510202604550845,0.6829106690586517,0.5015354521997493,,0.6032376994512046,False,rejected,0.0135416666666666,0.0,,neutral,0.3947555876828355,,1.0,0.0,0.393586343437848,1.0,1.0,,481146874.2302704,0.5498663471287677,0.0,33629000000.0,1,2022-03-31,2022-03-31,0,,
AMAT,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,omitted_stale_leader,0.6249834983498349,4.990410477136207,,0.4041309594630169,0.5155645561315368,0.300688669805778,,0.6283922270240774,True,core_strict,0.2552083333333333,0.587265546467918,broad_relative_breakdown,rotate_out_stale_core,0.0,,1.0,0.0,0.0056718862615439,0.0,1.0,,2406077736.3990784,0.04386223138063,0.0,28368000000.0,13,2021-01-29,2026-02-27,11,2021-01-29,2026-02-27
ROST,ROSS STORES INC,Consumer Discretionary,Apparel & Luxury,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6249257425742574,2.8244358421748084,,0.5244971027376917,0.4457855683159208,0.4173044465714672,,0.2147001307283505,True,future_relaxed,0.2416666666666667,0.0,,neutral,0.0,,1.0,1.0,0.5607142857142857,1.0,1.0,,630705522.5531769,0.0767344973801444,0.0466041761521411,22750559000.0,0,,,0,,
SLB,SLB NV,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6232425742574258,2.1198241829738005,,0.5856604388286404,0.6541132338894309,0.4407901783869779,,0.2966742784186251,True,future_relaxed,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.3316267182528099,1.0,1.0,,1061105627.6293564,0.1795592894521376,,33135000000.0,0,,,0,,
SU,Suncor Energy,Energy,Oil Gas & Consumable Fuels,adr_whitelist,False,False,0.0,0.0,not_selected_low_priority,0.6223019801980199,1.9441988435331783,,0.6079998553779002,0.6578320002584604,0.62866217391126,,0.5340137011535254,True,adr_global_alpha_fallback,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.6140479301812701,1.0,1.0,,367127802.8251457,,,52377000000.0,0,,,0,,
TRGP,TARGA RESOURCES CORP,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6214521452145214,1.8970666880515124,,0.6197086233140952,0.6920135914746568,0.5774828440233473,,0.8010205517302881,True,future_relaxed,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.6168800703446101,1.0,1.0,,385902158.6063385,0.2045030133265426,0.0,17028300000.0,1,2024-06-28,2024-06-28,0,,
DAL,DELTA AIR LINES INC,Industrials,Transportation & Logistics,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.6154290429042905,2.3266862644989645,,0.4788044373181916,0.5300572328999829,0.4169665146614567,,0.961122190799284,False,rejected,0.146875,0.0,,neutral,0.855301565863489,,1.0,1.0,0.2267838425676817,1.0,1.0,,1032787756.4658736,0.0279188228995992,0.4307551250131161,63364000000.0,3,2025-09-30,2025-11-28,0,,
NXT,Nextracker,Industrials,Tech Hardware & Storage,cycle_play_whitelist,False,False,0.0,0.0,not_selected_low_priority,0.6136386138613861,1.849398471402062,,0.5327225952956014,0.6920135914746568,0.62866217391126,,0.9055593605168308,True,future_relaxed,0.4583333333333333,0.0,,block_fragile_entry,0.0,,1.0,1.0,0.0507062420539771,1.0,1.0,,223381189.8344421,0.3001566012477583,,3603215000.0,1,2025-01-31,2025-01-31,1,2025-01-31,2025-01-31
LITE,LUMENTUM HOLDINGS INC,Information Technology,Communication Equipment,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,not_selected_low_priority,0.6134488448844885,2.313267414432913,,0.529877647825833,0.5142969440940103,0.2124961317517755,,1.26,True,future_relaxed,0.3333333333333333,0.0,,neutral,0.0,,1.0,1.0,-0.5988059681646916,1.0,1.0,,5121344029.089966,0.0,0.0,1645000000.0,0,,,2,2019-11-29,2020-11-30
CVX,CHEVRON CORP,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.6048927392739275,4.240765706118691,,0.503832667991601,0.4549267545114829,0.3549585888238104,,-0.1780045670511751,False,rejected,0.1083333333333333,0.0,,neutral,0.0070791056693895,,0.246716875,1.0,0.5554145385972707,1.0,1.0,,3028002144.0467834,,,,0,,,0,,
DUK,DUKE ENERGY CORP,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.6044719471947194,3.3763532749393907,,0.4952273543970589,0.3121831484458398,0.1896953991223025,,0.1287595863190258,True,future_relaxed,0.0,0.0,,neutral,0.8641406274261063,,1.0,1.0,0.5144380978019242,1.0,1.0,,643391152.4471283,0.0,0.0,31741000000.0,6,2019-08-30,2021-05-28,7,2019-08-30,2021-05-28
ENB,Enbridge,Energy,Oil Gas & Consumable Fuels,adr_whitelist,False,False,0.0,0.0,not_selected_low_priority,0.6026072607260726,3.0657402523004595,,0.5855706580413408,0.505506741667658,0.4383155032676695,,-0.2472285653488543,True,adr_global_alpha_fallback,0.0,0.0,,promote_monster_early,0.6596477010647852,,1.0,1.0,0.7468902554116734,1.0,1.0,,251327530.58294296,0.1306912371332742,2.9521736947884496,29329000000.0,0,,,0,,
AM,ANTERO MIDSTREAM CORP,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5954290429042904,2.878352595098008,,0.5684201328860213,0.4906298566370629,0.3896253067584307,,-0.1878937096651293,True,early_relaxed,0.0,0.0,,neutral,0.287496217471517,,1.0,1.0,0.5897032126909659,1.0,1.0,,63446347.6034832,0.0743387455896031,0.0,1188426000.0,2,2024-04-30,2024-05-31,7,2022-03-31,2026-02-27
NI,NISOURCE INC,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5954125412541253,2.4451585736734147,,0.492930066598815,0.3629282130435062,0.2727163648420723,,0.0965696897392693,True,future_relaxed,0.0,0.0,,neutral,0.8025534984233695,,1.0,1.0,0.5893447083992015,1.0,1.0,,159439323.3113289,0.0,0.0,6522800000.0,4,2022-03-31,2022-06-30,1,2022-03-31,2022-03-31
UTHR,UNITED THERAPEUTICS CORP,Health Care,Biotechnology,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5945379537953797,1.4650936012720477,,0.5567887060314677,0.6192945855350361,0.6078097752980722,,0.529021137938505,True,future_relaxed,0.2416666666666667,0.0,,neutral,0.0,,1.0,1.0,0.5370465365437892,1.0,1.0,,386206089.0557861,0.1061027316327238,0.0,3182700000.0,5,2022-06-30,2025-12-31,6,2024-04-30,2024-09-30
AMD,ADVANCED MICRO DEVICES INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,omitted_stale_leader,0.5944389438943894,3.948286738851104,,0.3353427281987202,0.406412539613519,0.2232107669646612,,0.636553165037377,True,core_strict,0.2791666666666667,0.7473822879821589,broad_relative_breakdown,rotate_out_stale_core,1.0,,1.0,0.0,-0.2005292374325032,0.0,1.0,,6855813914.144745,0.3433779329067288,1.6287165913347763,34639000000.0,7,2019-12-31,2024-01-31,0,,
AMGN,AMGEN INC,Health Care,Pharmaceuticals,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5902310231023103,3.343573976434894,,0.408602792284932,0.2792947333308713,0.1487089760519894,,1.0144574004109703,False,rejected,0.0135416666666666,0.0,,neutral,0.7343283068388089,,1.0,0.0,0.4198487247912981,0.0,1.0,,968260897.6455688,0.0,0.0,36751000000.0,2,2020-03-31,2020-04-30,0,,
CSCO,CISCO SYSTEMS INC,Information Technology,Communication Equipment,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.590115511551155,5.435919088097398,,0.4328487536654546,0.2151841292617362,0.0896892616753123,,0.14,True,core_strict,0.146875,0.0,,neutral,0.9295305364016622,,1.0,0.0,0.3875542646421565,0.0,1.0,,1958427331.0370252,0.0529896102447819,0.0,56654000000.0,12,2022-11-30,2026-02-27,0,,
FANG,DIAMONDBACK ENERGY INC,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5891006600660066,2.19828054140627,,0.5900628588695684,0.6055925922603107,0.5035168546477018,,-0.1780045670511751,True,future_relaxed,0.1083333333333333,0.0,,promote_monster_early,0.0,,1.0,1.0,0.5194266688011772,1.0,1.0,,758934112.2494507,0.3578528827037772,0.0,15026000000.0,15,2022-02-28,2024-06-28,6,2022-07-29,2025-12-31
OGE,OGE ENERGY CORP,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5887128712871288,2.348249613320741,,0.4830388894971895,0.3483938875373246,0.2164486579368241,,0.144854534608904,False,rejected,0.0,0.0,,neutral,0.8872755150807874,,1.0,1.0,0.4879550503597307,1.0,1.0,,87859577.53042221,0.0940478639511759,0.0397562893470553,3190900000.0,0,,,2,2022-11-30,2023-01-31
ED,CONSOLIDATED EDISON INC,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5887128712871288,1.917607347988687,,0.5082424081722828,0.3946245094044759,0.299420501902411,,0.2414242243481733,False,rejected,0.0,0.0,,neutral,0.7236261051929336,,1.0,1.0,0.5468787338404668,1.0,1.0,,239646579.46090695,0.1021397633977632,,17049000000.0,0,,,0,,
ATI,ATI INC,Industrials,Other,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5877887788778878,2.225514411341508,,0.421966663940529,0.5238948945925204,0.3872976163733623,,0.1748795863262005,False,rejected,0.2416666666666667,0.0,,neutral,0.0,,1.0,1.0,0.0799483560338742,1.0,1.0,,314693964.0774536,0.0,0.0,4587400000.0,2,2025-12-31,2026-02-27,0,,
MU,MICRON TECHNOLOGY INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,False,False,0.0,0.0,omitted_stale_leader,0.5867161716171617,3.937461273061992,,0.3477576455162816,0.3401799984112612,0.1479149130708077,,0.6855187931171753,True,core_strict,0.346875,0.75,broad_relative_breakdown,rotate_out_stale_core,0.0,,1.0,0.0,-0.7251819338793413,0.0,1.0,,18956487312.911224,0.0,0.0,37378000000.0,2,2025-12-31,2026-02-27,6,2022-01-31,2026-01-30
TPL,TEXAS PACIFIC LAND CORP,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5840264026402641,1.2829504021416198,,0.5119536892359696,0.6920135914746568,0.431947312104816,,0.7120182682047005,True,future_relaxed,0.325,0.0,,neutral,0.0,,1.0,1.0,0.3066190466595938,1.0,1.0,,255091277.6257324,0.1308642535026487,,798190000.0,6,2022-11-30,2024-11-29,5,2024-07-31,2024-11-29
XOM,EXXON MOBIL CORP,Energy,Oil Gas & Consumable Fuels,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5840016501650165,3.6248896400559936,,0.4751541782880273,0.216367631675315,0.0267153238636896,,0.1780045670511751,False,rejected,0.1083333333333333,0.0,,neutral,0.0,,0.246716875,1.0,0.6064967512091987,1.0,1.0,,3930439755.016327,,,,0,,,0,,
USFD,US FOODS HOLDING CORP,Consumer Staples,Food & Staples Retailing,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5807095709570956,1.8399329122749213,,0.4598607847619886,0.4497237600589709,0.3633061918164795,,0.2662619152664367,False,rejected,0.0,0.0,,neutral,0.6283561540394593,,1.0,1.0,0.6385571807763301,1.0,1.0,,246433385.20820615,0.0408427277767511,0.0,39424000000.0,0,,,0,,
ALL,ALLSTATE CORP,Financials,Insurance,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5806930693069308,2.438781683998904,,0.4526248732483611,0.3758440386071962,0.3168385745912483,,0.0074383287681275,False,rejected,0.0270833333333333,0.0,,neutral,1.0,,1.0,1.0,0.4812265294251233,1.0,1.0,,288916896.5316009,0.0508300012116806,1.041145137116701,17345000000.0,0,,,0,,
NEE,NEXTERA ENERGY INC,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5791914191419142,2.6899458835013954,,0.4668903949615042,0.2055910970693373,0.1068095796511287,,0.3379939140874426,True,future_relaxed,0.0,0.0,,neutral,0.5578291750176587,,1.0,1.0,0.6098958010797025,1.0,1.0,,882968910.9082794,0.0978723404255319,,25800000000.0,6,2019-07-31,2022-08-31,0,,
GILD,GILEAD SCIENCES INC,Health Care,Pharmaceuticals,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5774422442244225,3.755838534881896,,0.3960590531595176,0.2089840256171776,0.1210469220371918,,0.2028914800821941,False,rejected,0.0135416666666666,0.0,,neutral,0.6516778695508438,,1.0,0.0,0.447150709575135,0.0,1.0,,893559446.7834473,0.0239618835640258,0.0,29443000000.0,3,2025-02-28,2025-04-30,0,,
RGLD,ROYAL GOLD INC,Materials,Metals & Mining,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5763448844884488,2.094054927033948,,0.3834464903189964,0.4394937552915418,0.3441629399113953,,0.7473861522004842,True,future_relaxed,0.146875,0.0,,neutral,0.334053538852548,,1.0,0.0,-0.0597245098987404,0.0,1.0,,335056342.06207275,0.432413347326573,0.1026539057342614,1030471000.0,1,2026-02-27,2026-02-27,0,,
GOOGL,ALPHABET INC CLASS A,Communication,Internet Content & Information,current_constituents_proxy,False,False,0.0,0.0,omitted_stale_leader,0.5762706270627063,6.380730827639323,,0.3117699344469644,0.3982074447929753,0.303875723544198,,0.0129919910081291,True,core_strict,0.1875,0.6871435337216679,broad_relative_breakdown,rotate_out_stale_core,0.8343854613489288,,1.0,0.0,0.012767792762678,0.0,1.0,,8901625600.38086,0.1386624332290156,0.3843695538221552,350018000000.0,18,2020-10-30,2025-11-28,13,2021-03-31,2025-12-31
EQIX,EQUINIX REIT INC,Real Estate,Equity REITs,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5761056105610561,2.46928180456486,,0.478786760343712,0.2788190859716156,0.2200171553309329,,0.0079395998843331,False,rejected,0.0,0.0,,neutral,0.3681545761079776,,1.0,1.0,0.6844278646795605,1.0,1.0,,624626781.468811,0.053612254229538,0.0,9217000000.0,0,,,0,,
KIM,KIMCO REALTY REIT CORP,Real Estate,Equity REITs,current_constituents_proxy,False,False,0.0,0.0,omitted_candidate_gate_block,0.5752640264026403,2.2470199128267883,,0.4637101828837031,0.3839595676758811,0.3388531235960557,,0.0023524740398024,False,rejected,0.0,0.0,,neutral,0.9262085601955652,,1.0,1.0,0.5385103009446638,1.0,1.0,,129096585.27217864,0.0506142814924197,,2140116000.0,0,,,1,2026-02-27,2026-02-27
EVRG,EVERGY INC,Utilities,Utilities,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.57490099009901,2.3105070722034853,,0.4846544453001471,0.3237927630475556,0.1974722316974578,,0.0160949482898782,True,future_relaxed,0.0,0.0,,neutral,0.7613921461191937,,1.0,1.0,0.5931906608548464,1.0,1.0,,170942981.33148193,0.0001227122922655,-0.0212205358323759,5705100000.0,0,,,0,,
ADI,ANALOG DEVICES INC,Information Technology,Semiconductors,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5742409240924092,3.3972986791229145,,0.3787947196548484,0.2328547109217166,0.1013743711408629,,0.4896562807979823,True,future_relaxed,0.146875,0.0,,neutral,0.4098116167698993,,1.0,0.0,0.2982455693388102,0.0,1.0,,1233242440.16037,0.0,0.0,11756796000.0,3,2023-03-31,2026-02-27,0,,
SNX,TD SYNNEX CORP,Information Technology,Other,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5726320132013201,1.9759621014708213,,0.4908641857817951,0.5726396038409984,0.4502984610207913,,-0.0437198965815501,True,future_relaxed,0.1333333333333333,0.0,,neutral,0.7280474889225876,,1.0,1.0,0.4312156932753769,1.0,1.0,,116290071.35055542,0.069383763578305,,62508086000.0,0,,,1,2022-05-31,2022-05-31
UI,UBIQUITI INC,Information Technology,Communication Equipment,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5725082508250825,0.8582422088408891,,0.5774976820621415,0.6920135914746568,0.62866217391126,,0.5133333333333332,True,future_relaxed,0.4583333333333333,0.0,,block_fragile_entry,0.0,,1.0,1.0,0.2565911370147792,1.0,1.0,,66104326.60797119,0.334487085751028,0.0,2573545000.0,0,,,0,,
CW,CURTISS WRIGHT CORP,Industrials,Aerospace & Defense,current_constituents_proxy,False,False,0.0,0.0,not_selected_low_priority,0.5722277227722772,1.803010143944668,,0.4613046321164692,0.4129032387103246,0.3852509771216528,,0.1611992005319475,True,future_relaxed,0.1333333333333333,0.0,,neutral,0.3758872059870526,,1.0,1.0,0.1461572354325223,1.0,1.0,,218829705.84381104,0.0,0.0,3498372000.0,13,2022-10-31,2025-10-31,3,2022-10-31,2022-12-30
